2001x,2001y,2001z,2001g,,,,,,,,,,2002x,2002y,2002z,2002g,,,,,,,,,,2003x,2003y,2003z,2003g,,,,,,,,,,2004x,2004y,2004z,2004g,,,,,,,,,,2005x,2005y,2005z,2005g,,,,,,,,,2006x,2006y,2006z,2006g,,,,,,,,,,2007x,2007y,2007z,2007g,,,,,,,,,,2008x,2008y,2008z,2008g,,,,,,,,,,2009x,2009y,2009z,2009g,,,,,,,,,,2010x,2010y,2010z,2010g,,,,2000x,2000y,2000z,2000g,,,,1999x,1999y,1999z,1999g,,,1998x,1998y,1998z,1998g,,1997x,1997y,1997z,1997g,,1996x,1996y,1996z,1996g,,,1995x,1995y,1995z,1995g,,1994x,1994y,1994z,1994g,,1993x,1993y,1993z,1993g,,1992x,1992y,1992z,1992g,,1991x,1991y,1991z,1991g,,1990x,1990y,1990z,1990g,,1989x,1989y,1989z,1989g,,1988x,1988y,1988z,1988g,,1987x,1987y,1987z,1987g,,1986x,1986y,1986z,1986g,,,1985x,1985y,1985z,1985g,,1984x,1984y,1984z,1984g,,1983x,1983y,1983z,1983g,,1982x,1982y,1982z,1982g,,1981x,1981y,1981z,1981g,,1980x,1980y,1980z,1980g,,,1979x,1979y,1979z,1979g,,,1978x,1978y,1978z,1978g,,1977x,1977y,1977z,1977g,,1976x,1976y,1976z,1976g,,1975x,1975y,1975z,1975g,,,1974x,1974y,1974z,1974g,,,1973x,1973y,1973z,1973g,,,1972x,1972y,1972z,1972g,,,1971x,1971y,1971z,1971g,,1970x,1970y,1970z,1970g,,1969x,1969y,1969z,1969g,,,1968x,1968y,1968z,1968g,,1967x,1967y,1967z,1967g,,,1966x,1966y,1966z,1966g,,1965x,1965y,1965z,1965g,,1964x,1964y,1964z,1964g,,,1963x,1963y,1963z,1963g,,1962x,1962y,1962z,1962g,,1961x,1961y,1961z,1961g
939.1453811,62.305,Bolivia,8141513292,,,,,,,,,,893.9468885,62.776,Bolivia,7905485216,,,,,,,,,,896.3721252,63.247,Bolivia,8082396526,,,,,,,,,,954.9220895,63.718,Bolivia,8773451739,,,,,,,,,,1020.790305,64.189,Brazil,9549196256,,,,,,,,,1203.254183,64.631,Bolivia,11451845341,,,,,,,,,,1355.879434,65.073,Bolivia,13120107688,,,,,,,,,,1695.55733,65.515,Bolivia,16674276952,,,,,,,,,,1735.14337,65.957,Bolivia,17339992165,,,,,,,,,,1934.675258,66.399,Bolivia,19649724656,,,,988.5332893,61.834,Bolivia,8397858185,,,,995.512551,61.3472,Bolivia,8285061618,,,1042.610578,60.8604,Bolivia,8497499333,,993.3838346,60.3736,Bolivia,7925733786,,947.4825942,59.8868,Bolivia,7396952081,,,879.4821452,59.4,Bolivia,6715164551,,801.366681,58.6354,Bolivia,5981218997,,786.3573253,57.8708,Bolivia,5734703452,,792.3110302,57.1062,Bolivia,5643864408,,768.0698806,56.3416,Bolivia,5343259389,,716.4482873,55.577,Bolivia,4867582620,,710.7025209,54.5654,Bolivia,4715978868,,709.3484238,53.5538,Bolivia,4597615563,,686.7486812,52.5422,Bolivia,4347956299,,640.2163312,51.5306,Bolivia,3959379488,,,890.1661508,50.519,Bolivia,5377277407,,1045.652331,49.5054,Bolivia,6169481549,,940.9966975,48.4918,Bolivia,5422656262,,993.9185343,47.4782,Bolivia,5594118401,,1071.763988,46.4646,Bolivia,5891606678,,845.1427662,45.451,Bolivia,4537487843,,,843.1610774,44.6236,Bolivia,4421343606,,,733.7970594,43.7962,Bolivia,3758220890,,645.2329056,42.9688,Bolivia,3227436282,,559.3622234,42.1414,Bolivia,2732083958,,504.3222286,41.314,Bolivia,2404697651,,,451.3357573,41.0064,Bolivia,2100249875,,,278.1858344,40.6988,Bolivia,1263018491,,,283.9378101,40.3912,Bolivia,1257615645,,,253.4997481,40.0836,Bolivia,1095454545,,241.1932419,39.776,Bolivia,1017171717,,234.2919252,39.4722,Bolivia,964615702.6,,,226.042366,39.1684,Bolivia,908874535.9,,275.9853822,38.8646,Bolivia,1084059818,,,258.9901382,38.5608,Bolivia,994044552.9,,242.2988931,38.257,Bolivia,908874535.9,,221.6076527,37.958,Bolivia,812543073.8,,,201.1678703,37.659,Bolivia,721142960.4,,191.0530559,37.36,Bolivia,669722540.4,,178.6670557,37.061,Bolivia,612518907.2
3128.144846,81.5204,Brazil,5.54E+11,,,,,,,,,,2810.695347,81.8488,Brazil,5.04E+11,,,,,,,,,,3039.671627,82.1772,Brazil,5.52E+11,,,,,,,,,,3607.191571,82.5056,Brazil,6.64E+11,,,,,,,,,,4739.305437,82.834,Barbados,8.82E+11,,,,,,,,,5787.975574,83.1342,Brazil,1.09E+12,,,,,,,,,,7194.078944,83.4344,Brazil,1.37E+12,,,,,,,,,,8622.708675,83.7346,Brazil,1.65E+12,,,,,,,,,,8373.339742,84.0348,Brazil,1.62E+12,,,,,,,,,,10978.09355,84.335,Brazil,2.14E+12,,,,3694.462668,81.192,Brazil,6.45E+11,,,,3411.865896,80.4756,Brazil,5.87E+11,,,4979.144846,79.7592,Brazil,8.44E+11,,5219.098144,79.0428,Brazil,8.71E+11,,5107.79392,78.3264,Brazil,8.40E+11,,,4749.814207,77.61,Brazil,7.69E+11,,3426.101824,76.8724,Brazil,5.46E+11,,2791.518675,76.1348,Brazil,4.38E+11,,2526.336624,75.3972,Brazil,3.91E+11,,2677.149908,74.6596,Brazil,4.07E+11,,3086.915491,73.922,Brazil,4.62E+11,,2893.657808,73.11,Brazil,4.26E+11,,2287.237001,72.298,Brazil,3.30E+11,,2074.409516,71.486,Brazil,2.94E+11,,1928.720174,70.674,Brazil,2.68E+11,,,1636.601162,69.862,Brazil,2.23E+11,,1567.315607,68.9832,Brazil,2.09E+11,,1558.418524,68.1044,Brazil,2.03E+11,,2208.832593,67.2256,Brazil,2.82E+11,,2115.074377,66.3468,Brazil,2.64E+11,,1930.538471,65.468,Brazil,2.35E+11,,,1891.705908,64.5322,Brazil,2.25E+11,,,1728.643262,63.5964,Brazil,2.01E+11,,1552.781332,62.6606,Brazil,1.76E+11,,1377.857234,61.7248,Brazil,1.53E+11,,1143.132218,60.789,Brazil,1.24E+11,,,994.7260068,59.813,Brazil,1.05E+11,,,767.9947829,58.837,Brazil,79279057736,,,580.6711362,57.861,Brazil,58539008796,,,499.9036829,56.885,Brazil,49204456712,,440.6354471,55.909,Brazil,42327600116,,399.7325007,54.9346,Brazil,37458898265,,,370.7245833,53.9602,Brazil,33875881906,,343.5263863,52.9858,Brazil,30591834045,,,312.0633232,52.0114,Brazil,27062716511,,258.2388961,51.037,Brazil,21790035102,,258.6279445,50.0574,Brazil,21211892260,,,289.0583275,49.0778,Brazil,23021477292,,257.8233014,48.0982,Brazil,19926293839,,203.190475,47.1186,Brazil,15236854859
11600.43385,38.914,Barbados,3112350000,,,,,,,,,,11756.28144,39.481,Barbados,3168600000,,,,,,,,,,12077.80124,40.048,Barbados,3271200000,,,,,,,,,,12893.59123,40.615,Barbados,3509700000,,,,,,,,,,14224.98245,41.182,Brunei Darussalam,3891500000,,,,,,,,,15691.84826,41.7234,Barbados,4314050000,,,,,,,,,,16335.95992,42.2648,Barbados,4513250000,,,,,,,,,,16358.04693,42.8062,Barbados,4541550000,,,,,,,,,,16460.75712,43.3476,Barbados,4592650000,,,,,,,,,,15812.27978,43.889,Barbados,4433700000,,,,11675.2124,38.347,Barbados,3119500000,,,,11314.07065,37.774,Barbados,3012031889,,,10831.892,37.201,Barbados,2874459181,,9634.310502,36.628,Barbados,2549296365,,9139.897886,36.055,Barbados,2411872814,,,8595.253063,35.482,Barbados,2261969772,,8197.252294,34.9294,Barbados,2151295089,,7818.416071,34.3768,Barbados,2046188943,,7475.772428,33.8242,Barbados,1950900000,,7714.460431,33.2716,Barbados,2007109743,,7801.917838,32.719,Barbados,2023318164,,6593.031015,33.3702,Barbados,1703922715,,5984.123631,34.0214,Barbados,1540893883,,5647.816872,34.6726,Barbados,1448665028,,5149.99825,35.3238,Barbados,1315567053,,,4710.679783,35.975,Barbados,1198180246,,4521.969509,36.6964,Barbados,1144931026,,4168.858627,37.4178,Barbados,1050464828,,3945.329738,38.1392,Barbados,989409791.7,,3792.410471,38.8606,Barbados,946949724.9,,3458.576329,39.582,Barbados,860438453.3,,,2701.8387,39.3896,Barbados,670312672.3,,,2233.013285,39.1972,Barbados,552876225.3,,2003.417629,39.0048,Barbados,495116619.3,,1767.984643,38.8124,Barbados,435871861.9,,1637.032381,38.62,Barbados,402158285.8,,,1392.876764,38.4038,Barbados,340492903.7,,,1171.988007,38.1876,Barbados,284759098.1,,,966.9243931,37.9714,Barbados,233383640,,,850.5250012,37.7552,Barbados,204010328.9,,760.6363362,37.539,Barbados,181500000,,649.6129249,37.4594,Barbados,154400000,,,579.3322278,37.3798,Barbados,137300000,,579.8031424,37.3002,Barbados,137103729.9,,,523.9048838,37.2206,Barbados,123608022.7,,487.4031854,37.141,Barbados,114683045.1,,462.2312581,37.0682,Barbados,108383060.9,,,467.1251249,36.9954,Barbados,109083059.2,,416.9630918,36.9226,Barbados,96949756.33,,402.4906514,36.8498,Barbados,93216432.38
16516.83677,71.6348,Brunei Darussalam,5601090584,,,,,,,,,,16868.3921,72.1056,Brunei Darussalam,5843329102,,,,,,,,,,18541.92453,72.5764,Brunei Darussalam,6557333067,,,,,,,,,,21819.28674,73.0472,Brunei Darussalam,7872333197,,,,,,,,,,25913.57837,73.518,Bhutan,9531402830,,,,,,,,,30613.27687,73.9338,Brunei Darussalam,11470703002,,,,,,,,,,32108.9238,74.3496,Brunei Darussalam,12247627895,,,,,,,,,,37093.9909,74.7654,Brunei Darussalam,14393099069,,,,,,,,,,27212.05637,75.1812,Brunei Darussalam,10732435034,,,,,,,,,,30880.34486,75.597,Brunei Darussalam,12369708859,,,,18086.60407,71.164,Brunei Darussalam,6001153318,,,,14175.61117,70.66,Brunei Darussalam,4600000000,,,12771.0228,70.156,Brunei Darussalam,4051147228,,16770.78377,69.652,Brunei Darussalam,5197332974,,16910.46883,69.148,Brunei Darussalam,5115602837,,,16047.36235,68.644,Brunei Darussalam,4734020037,,14223.25907,68.0818,Brunei Darussalam,4087337960,,14681.48324,67.5196,Brunei Darussalam,4105706152,,15384.36828,66.9574,Brunei Darussalam,4183548189,,14003.8552,66.3952,Brunei Darussalam,3701667053,,13702.43034,65.833,Brunei Darussalam,3520551724,,11954.16084,65.1168,Brunei Darussalam,2985467990,,11083.95007,64.4006,Brunei Darussalam,2690717551,,11672.34551,63.6844,Brunei Darussalam,2754463438,,10280.99025,62.9682,Brunei Darussalam,2358592817,,,15798.04862,62.252,Brunei Darussalam,3523612563,,17440.22449,61.7796,Brunei Darussalam,3782523088,,18227.91581,61.3072,Brunei Darussalam,3844723142,,20795.85442,60.8348,Brunei Darussalam,4264252336,,21926.66953,60.3624,Brunei Darussalam,4366213850,,25531.47107,59.89,Brunei Darussalam,4928824958,,,15011.29686,60.3108,Brunei Darussalam,2803780006,,,10765.7372,60.7316,Brunei Darussalam,1941600704,,9968.594512,61.1524,Brunei Darussalam,1732721161,,8507.316435,61.5732,Brunei Darussalam,1423061357,,7265.980718,61.994,Brunei Darussalam,1168304306,,,6953.804955,61.9302,Brunei Darussalam,1073577086,,,2925.150979,61.8664,Brunei Darussalam,433092003.6,,,1909.49929,61.8026,Brunei Darussalam,270818555.8,,,1455.51209,61.7388,Brunei Darussalam,197523179.2,,1380.52328,61.675,Brunei Darussalam,179080099.3,,1301.50801,59.865,Brunei Darussalam,161211289.7,,,1360.960738,58.055,Brunei Darussalam,160819286.6,,1233.96153,56.245,Brunei Darussalam,139030445.6,,,1235.651484,54.435,Brunei Darussalam,132758395.4,,1112.414117,52.625,Brunei Darussalam,114040245.7,,,50.7802,Brunei Darussalam,,,,,48.9354,Brunei Darussalam,,,,47.0906,Brunei Darussalam,,,,45.2458,Brunei Darussalam,
3078.279632,54.0392,Botswana,5489646903,,,,,,,,,,3006.59407,54.8594,Botswana,5438856515,,,,,,,,,,4098.838026,55.6796,Botswana,7511538765,,,,,,,,,,4829.516059,56.4998,Botswana,8957491785,,,,,,,,,,5294.379478,57.32,Central African Republic,9931223496,,,,,,,,,5341.397472,58.0514,Botswana,10126990488,,,,,,,,,,5711.728492,58.7828,Botswana,10939028155,,,,,,,,,,5746.978872,59.5142,Botswana,11113042238,,,,,,,,,,5178.439109,60.2456,Botswana,10106837286,,,,,,,,,,6980.361809,60.977,Botswana,13746712706,,,,3297.478684,53.219,Botswana,5788311645,,,,3179.423007,52.3714,Botswana,5484263050,,,2831.006218,51.5238,Botswana,4790481509,,3029.093551,50.6762,Botswana,5020265168,,2990.617274,49.8286,Botswana,4847757704,,,2987.521379,48.981,Botswana,4730599691,,2757.042726,47.5714,Botswana,4259258811,,2763.649031,46.1618,Botswana,4160129177,,2830.212158,44.7522,Botswana,4146464587,,2767.87741,43.3426,Botswana,3942877354,,2739.073484,41.933,Botswana,3790636664,,2295.467134,38.8912,Botswana,3083822367,,2029.290298,35.8494,Botswana,2644554882,,1555.667942,32.8076,Botswana,1965227085,,1137.990354,29.7658,Botswana,1392602040,,,941.0179809,26.724,Botswana,1114783538,,1082.547929,24.675,Botswana,1240821849,,1057.529832,22.626,Botswana,1172230576,,947.4371725,20.577,Botswana,1014945861,,1038.177983,18.528,Botswana,1073812404,,1063.512327,16.479,Botswana,1060889705,,,853.3145524,15.56,Botswana,819870595.1,,,638.711186,14.641,Botswana,590407375.2,,508.1426137,13.722,Botswana,451624959.6,,435.2463696,12.803,Botswana,372025093.4,,431.6554757,11.884,Botswana,355168715.4,,,385.8523659,11.074,Botswana,306044205.9,,,318.8310019,10.264,Botswana,244124115.7,,,223.279509,9.454,Botswana,165253183.6,,,177.2978456,8.644,Botswana,126954476.9,,138.8439561,7.834,Botswana,96243298.14,,115.2214618,7.035,Botswana,77361532.99,,,101.789896,6.236,Botswana,66248426.99,,92.87705257,5.437,Botswana,58642385.24,,,83.94368984,4.638,Botswana,51465624.41,,76.83900543,3.839,Botswana,45788670.69,,71.78598709,3.6832,Botswana,41616418.51,,,67.48070285,3.5274,Botswana,38091777.07,,64.79115811,3.3716,Botswana,35644985.22,,61.30228794,3.2158,Botswana,32902654.4
23017.36875,79.6068,Canada,7.15E+11,,,,,,,,,,23425.22643,79.7356,Canada,7.35E+11,,,,,,,,,,27335.30883,79.8644,Canada,8.66E+11,,,,,,,,,,31011.91122,79.9932,Canada,9.92E+11,,,,,,,,,,35087.89259,80.122,Channel Islands,1.13E+12,,,,,,,,,39256.7093,80.2084,Canada,1.28E+12,,,,,,,,,,43300.56091,80.2948,Canada,1.42E+12,,,,,,,,,,45199.08253,80.3812,Canada,1.50E+12,,,,,,,,,,39775.03652,80.4676,Canada,1.34E+12,,,,,,,,,,46376.33804,80.554,Canada,1.58E+12,,,,23559.50369,79.478,Canada,7.25E+11,,,,21681.37931,79.1174,Canada,6.61E+11,,,20390.38845,78.7568,Canada,6.17E+11,,21260.28681,78.3962,Canada,6.38E+11,,20684.94578,78.0356,Canada,6.14E+11,,,20117.09961,77.675,Canada,5.91E+11,,19390.48564,77.4564,Canada,5.64E+11,,19549.01734,77.2378,Canada,5.64E+11,,20320.47396,77.0192,Canada,5.80E+11,,21234.3758,76.8006,Canada,5.98E+11,,20968.04115,76.582,Canada,5.83E+11,,20289.76637,76.5364,Canada,5.56E+11,,18522.65837,76.4908,Canada,4.98E+11,,15876.84241,76.4452,Canada,4.22E+11,,14076.75234,76.3996,Canada,3.69E+11,,,13711.5156,76.354,Canada,3.56E+11,,13506.37154,76.2158,Canada,3.47E+11,,13113.16893,76.0776,Canada,3.34E+11,,12217.37343,75.9394,Canada,3.08E+11,,12075.0246,75.8012,Canada,3.01E+11,,10933.73156,75.663,Canada,2.69E+11,,,9831.079371,75.6526,Canada,2.39E+11,,,8931.293455,75.6422,Canada,2.15E+11,,8731.678917,75.6318,Canada,2.08E+11,,8624.613972,75.6214,Canada,2.03E+11,,7354.268358,75.611,Canada,1.71E+11,,,6915.889427,75.6196,Canada,1.58E+11,,,5764.26098,75.6282,Canada,1.29E+11,,,5048.481896,75.6368,Canada,1.11E+11,,,4503.18078,75.6454,Canada,97473757180,,4047.268455,75.654,Canada,86303952531,,3703.990405,75.1016,Canada,77887510242,,,3411.060154,74.5492,Canada,70759031842,,3173.076194,73.9968,Canada,64768831262,,,3010.705908,73.4444,Canada,60358632035,,2739.585849,72.892,Canada,53909570342,,2529.518179,72.1258,Canada,48882938810,,,2354.839122,71.3596,Canada,44657169109,,2255.230044,70.5934,Canada,41978852041,,2231.293824,69.8272,Canada,40767969454
36328.14291,73.349,Switzerland,2.63E+11,,,,,,,,,,39350.44275,73.376,Switzerland,2.87E+11,,,,,,,,,,45588.61982,73.403,Switzerland,3.35E+11,,,,,,,,,,50641.8372,73.43,Switzerland,3.74E+11,,,,,,,,,,51734.30389,73.457,Cote d'Ivoire,3.85E+11,,,,,,,,,54140.49815,73.4932,Switzerland,4.05E+11,,,,,,,,,,59663.77026,73.5294,Switzerland,4.51E+11,,,,,,,,,,68555.37187,73.5656,Switzerland,5.24E+11,,,,,,,,,,65790.06735,73.6018,Switzerland,5.09E+11,,,,,,,,,,70370.01637,73.638,Switzerland,5.51E+11,,,,35639.47886,73.322,Switzerland,2.56E+11,,,,38290.67488,73.3732,Switzerland,2.74E+11,,,39227.02645,73.4244,Switzerland,2.79E+11,,38407.95376,73.4756,Switzerland,2.72E+11,,44123.02715,73.5268,Switzerland,3.12E+11,,,46014.20798,73.578,Switzerland,3.24E+11,,39566.60087,73.4992,Switzerland,2.77E+11,,36027.27754,73.4204,Switzerland,2.50E+11,,37383.05446,73.3416,Switzerland,2.57E+11,,36309.50832,73.2628,Switzerland,2.47E+11,,36337.09549,73.184,Switzerland,2.44E+11,,28747.40785,71.5892,Switzerland,1.91E+11,,30016.14909,69.9944,Switzerland,1.98E+11,,27950.28713,68.3996,Switzerland,1.83E+11,,22458.88498,66.8048,Switzerland,1.46E+11,,,15748.94646,65.21,Switzerland,1.02E+11,,15601.25596,63.5848,Switzerland,1.01E+11,,16398.23574,61.9596,Switzerland,1.05E+11,,16527.4595,60.3344,Switzerland,1.06E+11,,16219.90552,58.7092,Switzerland,1.03E+11,,17807.34013,57.084,Switzerland,1.13E+11,,,16771.32222,57.141,Switzerland,1.06E+11,,,14950.20828,57.198,Switzerland,93913291475,,10691.12379,57.255,Switzerland,67152808753,,9976.148783,57.312,Switzerland,62874717607,,9483.205207,57.369,Switzerland,60110547987,,,8268.140715,57.3688,Switzerland,52431628871,,,7213.255709,57.3686,Switzerland,45496506754,,,5403.363905,57.3684,Switzerland,33830223659,,,4439.228549,57.3682,Switzerland,27582698230,,3713.561838,57.368,Switzerland,22953068954,,3344.783603,56.7378,Switzerland,20524886616,,,3121.889031,56.1076,Switzerland,18942729779,,2960.722586,55.4774,Switzerland,17740013179,,,2784.733548,54.8472,Switzerland,16480058705,,2620.475547,54.217,Switzerland,15346741670,,2501.29319,53.5774,Switzerland,14480556572,,,2294.182847,52.9378,Switzerland,13063643796,,2131.391652,52.2982,Switzerland,11879982759,,1971.316323,51.6586,Switzerland,10712712465
4625.336377,86.2814,Chile,72336972322,,,,,,,,,,4487.150018,86.6168,Chile,70984568429,,,,,,,,,,4866.33225,86.9522,Chile,77840186385,,,,,,,,,,6223.973768,87.2876,Chile,1.01E+11,,,,,,,,,,7614.522058,87.623,"Congo, Rep.",1.24E+11,,,,,,,,,9371.427857,87.8868,Chile,1.55E+11,,,,,,,,,,10383.49089,88.1506,Chile,1.73E+11,,,,,,,,,,10672.25349,88.4144,Chile,1.80E+11,,,,,,,,,,10120.03883,88.6782,Chile,1.72E+11,,,,,,,,,,12684.93232,88.942,Chile,2.18E+11,,,,5133.077311,85.946,Chile,79328640264,,,,4781.7048,85.6312,Chile,72995286764,,,5266.152019,85.3164,Chile,79373597080,,5567.942178,85.0016,Chile,82808986192,,5167.599171,84.6868,Chile,75769008174,,,4941.045248,84.372,Chile,71349202309,,3882.808212,84.1518,Chile,55154226760,,3416.87212,83.9316,Chile,47693992627,,3244.299788,83.7114,Chile,44467946384,,2706.813295,83.4912,Chile,36424168146,,2388.307454,83.271,Chile,31558927517,,2186.65499,83.1416,Chile,28385038397,,1931.545749,83.0122,Chile,24640912616,,1666.66134,82.8828,Chile,20902096532,,1437.152292,82.7534,Chile,17722536671,,,1359.451807,82.624,Chile,16486012247,,1612.585419,82.3478,Chile,19232737055,,1685.218647,82.0716,Chile,19770402077,,2108.53912,81.7954,Chile,24339421605,,2872.854336,81.5192,Chile,32644872980,,2463.488351,81.243,Chile,27572307600,,,1879.181039,80.6716,Chile,20729772211,,,1415.604501,80.1002,Chile,15399431310,,1245.055732,79.5288,Chile,13359145454,,931.6801615,78.9574,Chile,9857547849,,693.0920247,78.386,Chile,7226476865,,,1513.260181,77.7542,Chile,15535549706,,,1622.455502,77.1224,Chile,16387454417,,,1161.43292,76.4906,Chile,11532517864,,,1096.277154,75.8588,Chile,10694569522,,937.5909655,75.227,Chile,8981111664,,870.123169,74.5208,Chile,8179771226,,,767.3241729,73.8146,Chile,7074820186,,765.0930096,73.1084,Chile,6913560997,,,792.6958602,72.4022,Chile,7013580346,,699.5309454,71.696,Chile,6053790468,,685.3074867,70.924,Chile,5794301527,,,664.4146993,70.152,Chile,5482749434,,683.7692858,69.38,Chile,5502763243,,599.73615,68.608,Chile,4705377500
1041.637704,37.206,China,1.32E+12,,,,,,,,,,1135.44795,38.535,China,1.45E+12,,,,,,,,,,1273.640743,39.864,China,1.64E+12,,,,,,,,,,1490.380056,41.193,China,1.93E+12,,,,,,,,,,1731.125235,42.522,Colombia,2.26E+12,,,,,,,,,2069.343631,43.8628,China,2.71E+12,,,,,,,,,,2651.260121,45.2036,China,3.49E+12,,,,,,,,,,3413.588661,46.5444,China,4.52E+12,,,,,,,,,,3749.272424,47.8852,China,4.99E+12,,,,,,,,,,4433.36122,49.226,China,5.93E+12,,,,949.1780621,35.877,China,1.20E+12,,,,864.7303144,34.8938,China,1.08E+12,,,820.8630768,33.9106,China,1.02E+12,,774.467161,32.9274,China,9.53E+11,,703.1207994,31.9442,China,8.56E+11,,,604.2280606,30.961,China,7.28E+11,,469.2131942,30.0572,China,5.59E+11,,373.8000229,29.1534,China,4.41E+11,,362.808414,28.2496,China,4.23E+11,,329.7490887,27.3458,China,3.79E+11,,314.4306005,26.442,China,3.57E+11,,307.4899926,25.7284,China,3.44E+11,,280.9678615,25.0148,China,3.10E+11,,249.4127911,24.3012,China,2.70E+11,,279.1851067,23.5876,China,2.98E+11,,,291.7744907,22.874,China,3.07E+11,,248.2889082,22.1708,China,2.57E+11,,223.251945,21.4676,China,2.28E+11,,201.4447468,20.7644,China,2.03E+11,,195.3054051,20.0612,China,1.94E+11,,193.0220513,19.358,China,1.89E+11,,,182.2847006,18.9664,China,1.77E+11,,,154.9720597,18.5748,China,1.48E+11,,182.678568,18.1832,China,1.72E+11,,162.9205149,17.7916,China,1.52E+11,,175.865754,17.4,China,1.61E+11,,,157.9993781,17.4,China,1.42E+11,,,155.078442,17.4,China,1.37E+11,,,130.1112674,17.4,China,1.12E+11,,,117.1815906,17.4,China,98562021764,,111.8227255,17.4,China,91506213646,,98.8898853,17.5372,China,78718820946,,,90.37133078,17.6744,China,69993499400,,95.49668825,17.8116,China,72057026116,,,103.1811715,17.9488,China,75879433528,,97.47009798,18.086,China,69709152023,,83.93043528,17.7094,China,58613239133,,,73.68876603,17.3328,China,50280424169,,69.78987327,16.9562,China,46464003927,,75.87257116,16.5796,China,50100934916
871.6709433,59.1536,"Congo, Rep.",2794259756,,,,,,,,,,919.6870144,59.6122,"Congo, Rep.",3019993723,,,,,,,,,,1039.379799,60.0708,"Congo, Rep.",3495868725,,,,,,,,,,1347.870907,60.5294,"Congo, Rep.",4648628839,,,,,,,,,,1718.100815,60.988,Cuba,6087002682,,,,,,,,,2120.097846,61.435,"Congo, Rep.",7731261169,,,,,,,,,,2233.308252,61.882,"Congo, Rep.",8394688589,,,,,,,,,,3059.226535,62.329,"Congo, Rep.",11859015181,,,,,,,,,,2401.298155,62.776,"Congo, Rep.",9593536719,,,,,,,,,,2920.406708,63.223,"Congo, Rep.",12007880067,,,,1029.974585,58.695,"Congo, Rep.",3219910666,,,,773.1820463,58.2386,"Congo, Rep.",2353909442,,,658.3067765,57.7822,"Congo, Rep.",1949481381,,806.966776,57.3258,"Congo, Rep.",2322719101,,908.1794991,56.8694,"Congo, Rep.",2540697538,,,777.7615975,56.413,"Congo, Rep.",2116003868,,668.2355461,55.9952,"Congo, Rep.",1769365439,,744.2415125,55.5774,"Congo, Rep.",1918970178,,1167.768341,55.1596,"Congo, Rep.",2933222706,,1113.539533,54.7418,"Congo, Rep.",2724853508,,1174.323843,54.324,"Congo, Rep.",2798746051,,1029.780383,53.9034,"Congo, Rep.",2389593022,,979.5249718,53.4828,"Congo, Rep.",2212536313,,1045.371936,53.0622,"Congo, Rep.",2297753649,,864.9159833,52.6416,"Congo, Rep.",1849268215,,,1039.423729,52.221,"Congo, Rep.",2160872541,,1085.752382,51.3482,"Congo, Rep.",2193581366,,1068.74287,50.4754,"Congo, Rep.",2097274290,,1133.949876,49.6026,"Congo, Rep.",2160640567,,1077.591705,48.7298,"Congo, Rep.",1993512326,,949.5577014,47.857,"Congo, Rep.",1705796850,,,686.9932673,46.9384,"Congo, Rep.",1198749666,,,518.3430017,46.0198,"Congo, Rep.",878771771.3,,464.5266437,45.1012,"Congo, Rep.",765224030.6,,471.5065663,44.1826,"Congo, Rep.",754549600.5,,493.6618817,43.264,"Congo, Rep.",767102679,,,388.1728351,42.437,"Congo, Rep.",585364635.4,,,370.5124346,41.61,"Congo, Rep.",541973362.5,,,289.4980973,40.783,"Congo, Rep.",410669262.9,,,234.1257637,39.956,"Congo, Rep.",322128019.3,,205.9491868,39.129,"Congo, Rep.",274960699.9,,204.4579259,38.3578,"Congo, Rep.",265040036.1,,,199.4986938,37.5866,"Congo, Rep.",251247458,,193.9225203,36.8154,"Congo, Rep.",237397428.3,,,185.3235338,36.0442,"Congo, Rep.",220613582.4,,171.2731734,35.273,"Congo, Rep.",198318063.9,,164.8306189,34.5386,"Congo, Rep.",185693724.8,,,157.0802164,33.8042,"Congo, Rep.",172233430.7,,155.9787896,33.0698,"Congo, Rep.",166521240,,145.8479468,32.3354,"Congo, Rep.",151675739
